,Response_Date,Day,Response_Time,Week,Time_Bucket,Agency_Type,Incident_Type,Problem,Cross_Street_Inter,Latitude,Longitude,Primary Police Dept,Place Name Census,General_Location
2842,2023-03-08,Wednesday,20:44,10,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Roxbury Rd,43.107723,-89.366864,MAPV-Maple Bluff Village,Maple Bluff,Interior
2843,2023-03-08,Wednesday,21:02,10,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Roth St  at  N Sherman Ave,43.111598,-89.3638,MADC-Madison City,Madison,Outside
2844,2023-03-08,Wednesday,23:16,10,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Boyd Ave,43.11541,-89.363774,MADC-Madison City,Madison,Outside
2845,2023-03-08,Wednesday,23:28,10,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Roth St at Maple Wood Ln,43.114241,-89.363788,MADC-Madison City,Madison,Outside
2846,2023-03-09,Thursday,07:09,10,2,Law Enforcement,D-Delta-Law,Alarm,Bayside Dr at Burrows Rd,43.102809,-89.366918,MAPV-Maple Bluff Village,Madison,Outside
2847,2023-03-09,Thursday,07:47,10,2,Law Enforcement,B-Bravo-Law,Traffic Stop,Roxbury Rd at Cambridge Rd,43.105264,-89.366529,MAPV-Maple Bluff Village,Maple Bluff,Interior
2848,2023-03-09,Thursday,08:46,10,3,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
2849,2023-03-09,Thursday,09:37,10,3,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Marston Ave,43.090012,-89.368416,MADC-Madison City,Madison,Outside
2850,2023-03-09,Thursday,10:12,10,3,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Ruskin St at Huxley St,43.117059,-89.359524,MADC-Madison City,Madison,Outside
2851,2023-03-09,Thursday,15:58,10,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Union St at Pawling St,43.107631,-89.346396,MADC-Madison City,Madison,Outside
2852,2023-03-09,Thursday,20:38,10,6,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
2853,2023-03-09,Thursday,21:22,10,6,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,Kensington Dr  at  Lakewood Blvd,43.104943,-89.366112,MAPV-Maple Bluff Village,Maple Bluff,Interior
2854,2023-03-09,Thursday,23:22,10,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
2855,2023-03-10,Friday,00:16,10,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Braxton Pl at Chandler St,43.066376,-89.398021,MADC-Madison City,Madison,Outside
2856,2023-03-10,Friday,14:43,10,4,Ems Fire,Ems - Charlie - Medical,6C1-Breathprob/Abnormal,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
2857,2023-03-10,Friday,14:45,10,4,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
2858,2023-03-10,Friday,15:05,10,4,Law Enforcement,unknown,unknown,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
2859,2023-03-10,Friday,17:08,10,5,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
2860,2023-03-10,Friday,18:44,10,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
2861,2023-03-10,Friday,20:03,10,6,Ems Fire,Ems - Charlie - Medical,1C6-Abpain/Femabovenavel =45,Fuller Ct at Paget Rd,43.100623,-89.366492,MAPV-Maple Bluff Village,Maple Bluff,Interior
2862,2023-03-10,Friday,20:05,10,6,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Fuller Ct at Paget Rd,43.100623,-89.366492,MAPV-Maple Bluff Village,Maple Bluff,Interior
2863,2023-03-10,Friday,20:19,10,6,Law Enforcement,C-Charlie-Law,Suspicious Vehicle,Fuller Dr at Fuller Ct,43.136269,-89.347319,MAPV-Maple Bluff Village,Madison,Outside
2864,2023-03-10,Friday,23:15,10,6,Law Enforcement,B-Bravo-Law,Traffic Stop,E Johnson St  at  N Baldwin St,43.08949,-89.36908,MADC-Madison City,Madison,Outside
2865,2023-03-11,Saturday,00:02,10,1,Law Enforcement,B-Bravo-Law,Traffic Stop,Roth St at Maple Wood Ln,43.114241,-89.363788,MADC-Madison City,Madison,Outside
2866,2023-03-11,Saturday,16:53,10,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Cambridge Rd  at  Lakewood Blvd,43.109773,-89.367587,MAPV-Maple Bluff Village,Maple Bluff,Interior
2867,2023-03-11,Saturday,22:07,10,6,Law Enforcement,B-Bravo-Law,911 Unintentional/Callercontct,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
2868,2023-03-12,Sunday,01:12,10,1,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Marston Ave,43.090012,-89.368416,MADC-Madison City,Madison,Outside
2869,2023-03-12,Sunday,01:32,10,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Sherman Ave at Roth St,43.111598,-89.3638,MADC-Madison City,Madison,Outside
2870,2023-03-12,Sunday,04:38,10,2,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Brearly St at N Ingersoll St,43.081358,-89.36869,MADC-Madison City,Madison,Outside
2871,2023-03-12,Sunday,15:39,10,4,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Blount St at N Livingston St,43.081928,-89.379778,MADC-Madison City,Madison,Outside
2872,2023-03-12,Sunday,22:50,10,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Fuller Dr,43.098248,-89.368252,MADC-Madison City,Maple Bluff,Edge
2873,2023-03-13,Monday,00:16,11,1,Law Enforcement,C-Charlie-Law,Intoxicated Driver,N Sherman Ave  at  Roxbury Rd,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
2874,2023-03-13,Monday,07:32,11,2,Law Enforcement,C-Charlie-Law,Check Property,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
2875,2023-03-13,Monday,10:11,11,3,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Sherman Ter,43.103358,-89.363991,MADC-Madison City,Madison,Outside
2876,2023-03-13,Monday,16:47,11,5,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
2877,2023-03-13,Monday,17:50,11,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Warner Dr  at  Burrows Rd,43.102796,-89.3653,MAPV-Maple Bluff Village,Madison,Outside
2878,2023-03-13,Monday,22:05,11,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Third St  at  Pennsylvania Ave,43.096899,-89.358763,MADC-Madison City,Madison,Outside
2879,2023-03-14,Tuesday,13:41,11,4,Law Enforcement,A-Alpha-Law,Found Property,N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
2880,2023-03-14,Tuesday,15:21,11,4,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Cambridge Ct at Lakewood Blvd,43.109773,-89.367587,MAPV-Maple Bluff Village,Maple Bluff,Interior
2881,2023-03-14,Tuesday,15:48,11,4,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
2882,2023-03-14,Tuesday,18:35,11,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
2883,2023-03-14,Tuesday,22:01,11,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Butler St at S Hancock St,43.078942,-89.384029,MADC-Madison City,Madison,Outside
2884,2023-03-14,Tuesday,23:53,11,6,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,E Washington Ave  at  Mendota St,43.117419,-89.32379,MADC-Madison City,Madison,Outside
2885,2023-03-15,Wednesday,00:53,11,1,Law Enforcement,unknown,unknown,Michigan Ct at Commercial Ave,43.106815,-89.362877,MAPV-Maple Bluff Village,Maple Bluff,Interior
2886,2023-03-15,Wednesday,02:45,11,1,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
2887,2023-03-15,Wednesday,02:58,11,1,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
2888,2023-03-15,Wednesday,04:06,11,2,Law Enforcement,B-Bravo-Law,Traffic Stop,Commercial Ave  at  North St,43.10696,-89.348505,MADC-Madison City,Madison,Outside
2889,2023-03-15,Wednesday,05:49,11,2,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
2890,2023-03-15,Wednesday,07:07,11,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
2891,2023-03-15,Wednesday,18:03,11,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
2892,2023-03-15,Wednesday,20:28,11,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Fuller Dr,43.098248,-89.368252,MAPV-Maple Bluff Village,Maple Bluff,Edge
2893,2023-03-15,Wednesday,23:11,11,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Lakewood Blvd,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
2894,2023-03-16,Thursday,00:30,11,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave at Roth St,43.111598,-89.3638,MADC-Madison City,Madison,Outside
2895,2023-03-16,Thursday,03:03,11,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,E Washington Ave at Independence Ln,43.128018,-89.308242,MADC-Madison City,Madison,Outside
2896,2023-03-16,Thursday,03:30,11,1,Law Enforcement,A-Alpha-Law,Street Parking,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
2897,2023-03-16,Thursday,03:36,11,1,Law Enforcement,A-Alpha-Law,Street Parking,Bayside Dr at Roxbury Rd,43.102809,-89.366918,MAPV-Maple Bluff Village,Madison,Outside
2898,2023-03-16,Thursday,03:45,11,1,Law Enforcement,A-Alpha-Law,Street Parking,Paget Rd at Sherman Ave,43.098248,-89.368252,MAPV-Maple Bluff Village,Maple Bluff,Edge
2899,2023-03-16,Thursday,03:51,11,2,Law Enforcement,A-Alpha-Law,Street Parking,Fuller Dr at Fuller Dr,43.136269,-89.347319,MAPV-Maple Bluff Village,Madison,Outside
2900,2023-03-16,Thursday,04:10,11,2,Law Enforcement,A-Alpha-Law,Street Parking,Cambridge Rd at Roxbury Rd,43.105264,-89.366529,MAPV-Maple Bluff Village,Maple Bluff,Interior
2901,2023-03-16,Thursday,04:49,11,2,Law Enforcement,A-Alpha-Law,Street Parking,Cambridge Rd at Roxbury Rd,43.105264,-89.366529,MAPV-Maple Bluff Village,Maple Bluff,Interior
2902,2023-03-16,Thursday,08:37,11,3,Law Enforcement,B-Bravo-Law,Damage To Property,Paget Rd at Sherman Ave,43.098248,-89.368252,MAPV-Maple Bluff Village,Maple Bluff,Edge
2903,2023-03-16,Thursday,22:24,11,6,Law Enforcement,C-Charlie-Law,Drug Investigation,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
2904,2023-03-17,Friday,00:43,11,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave at Logan St,43.116411,-89.364966,MADC-Madison City,Madison,Outside
2905,2023-03-17,Friday,11:15,11,3,Law Enforcement,B-Bravo-Law,Ac-Assist Citizen,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
2906,2023-03-17,Friday,12:25,11,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Cambridge Rd,43.109773,-89.367587,MAPV-Maple Bluff Village,Maple Bluff,Interior
2907,2023-03-17,Friday,17:02,11,5,Ems Fire,Hazmat Incident W/Patient(S),61B1-Hazmat/Smspill=5Gal,Michigan Ct at Commercial Ave,43.106815,-89.362877,MAPV-Maple Bluff Village,Maple Bluff,Interior
2908,2023-03-17,Friday,17:05,11,5,Law Enforcement,D-Delta-Law,Afd-Assist Fire Department,Michigan Ct at Commercial Ave,43.106815,-89.362877,MAPV-Maple Bluff Village,Maple Bluff,Interior
2909,2023-03-17,Friday,23:46,11,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
2910,2023-03-18,Saturday,04:01,11,2,Law Enforcement,C-Charlie-Law,Check Person,N Sherman Ave  at  Aberg Ave,43.114241,-89.363788,MADC-Madison City,Madison,Outside
2911,2023-03-18,Saturday,09:47,11,3,Law Enforcement,O-Omega-Law,Information (Law),Kensington Dr  at  Lakewood Blvd,43.104943,-89.366112,MAPV-Maple Bluff Village,Maple Bluff,Interior
2912,2023-03-18,Saturday,10:55,11,3,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Farwell Dr,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
2913,2023-03-18,Saturday,11:13,11,3,Law Enforcement,B-Bravo-Law,Traffic Stop,Farwell Dr  at  Lakewood Blvd,43.113738,-89.372126,MAPV-Maple Bluff Village,Maple Bluff,Interior
2914,2023-03-18,Saturday,11:19,11,3,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Newcastle Way,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
2915,2023-03-18,Saturday,15:09,11,4,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Starling Ln at Main Ln,43.13295,-89.350906,MADC-Madison City,Madison,Outside
2916,2023-03-18,Saturday,15:45,11,4,Ems Fire,Ems - Single Unit,32B2-Unkprob/Medical Alarm,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
2917,2023-03-18,Saturday,15:45,11,4,Law Enforcement,D-Delta-Law,Aa-Assist Ambulance,Cambridge Rd at Fisk Pl,43.108498,-89.368549,MAPV-Maple Bluff Village,Maple Bluff,Interior
2918,2023-03-18,Saturday,16:19,11,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
2919,2023-03-18,Saturday,19:02,11,5,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
2920,2023-03-18,Saturday,20:16,11,6,Law Enforcement,O-Omega-Law,Phone Message (Law),N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
2921,2023-03-18,Saturday,21:54,11,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Schlimgen Ave,43.12663,-89.363576,MADC-Madison City,Madison,Outside
2922,2023-03-19,Sunday,01:12,11,1,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
2923,2023-03-19,Sunday,03:14,11,1,Law Enforcement,A-Alpha-Law,Street Parking,Roxbury Rd at Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
2924,2023-03-19,Sunday,03:23,11,1,Law Enforcement,A-Alpha-Law,Street Parking,Bayside Dr at Roxbury Rd,43.102809,-89.366918,MAPV-Maple Bluff Village,Madison,Outside
2925,2023-03-19,Sunday,03:31,11,1,Law Enforcement,A-Alpha-Law,Street Parking,Bayside Dr at Roxbury Rd,43.102809,-89.366918,MAPV-Maple Bluff Village,Madison,Outside
2926,2023-03-19,Sunday,03:40,11,1,Law Enforcement,A-Alpha-Law,Street Parking,Cambridge Rd at Roxbury Rd,43.105264,-89.366529,MAPV-Maple Bluff Village,Maple Bluff,Interior
2927,2023-03-19,Sunday,03:51,11,2,Law Enforcement,A-Alpha-Law,Street Parking,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
2928,2023-03-19,Sunday,09:14,11,3,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
2929,2023-03-19,Sunday,10:18,11,3,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
2930,2023-03-19,Sunday,10:31,11,3,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
2931,2023-03-19,Sunday,14:40,11,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Marston Ave,43.090012,-89.368416,MADC-Madison City,Madison,Outside
2932,2023-03-19,Sunday,14:53,11,4,Law Enforcement,B-Bravo-Law,Traffic Stop,Warner Dr at Harbort Dr,43.101562,-89.365307,MAPV-Maple Bluff Village,Maple Bluff,Interior
2933,2023-03-19,Sunday,16:42,11,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Farwell Dr  at  Leroy Rd,43.118271,-89.378931,MAPV-Maple Bluff Village,Maple Bluff,Interior
2934,2023-03-19,Sunday,16:57,11,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Newcastle Way  at  Kings Way,43.116996,-89.375529,MAPV-Maple Bluff Village,Maple Bluff,Interior
2935,2023-03-19,Sunday,19:09,11,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Burrows Rd,43.10274,-89.364376,MAPV-Maple Bluff Village,Maple Bluff,Edge
2936,2023-03-19,Sunday,22:57,11,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Cambridge Rd,43.109773,-89.367587,MAPV-Maple Bluff Village,Maple Bluff,Interior
2937,2023-03-20,Monday,01:36,12,1,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave at Logan St,43.116411,-89.364966,MADC-Madison City,Madison,Outside
2938,2023-03-20,Monday,05:18,12,2,Law Enforcement,C-Charlie-Law,Check Property,Woodland Cir at Lakewood Blvd,43.110566,-89.368597,MAPV-Maple Bluff Village,Maple Bluff,Interior
2939,2023-03-20,Monday,12:17,12,4,Law Enforcement,C-Charlie-Law,Check Property,Farwell Dr at Woodward Dr,43.119078,-89.377804,MAPV-Maple Bluff Village,Maple Bluff,Edge
2940,2023-03-20,Monday,12:39,12,4,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
2941,2023-03-20,Monday,12:44,12,4,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
2942,2023-03-20,Monday,23:50,12,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Michigan Ct,43.105076,-89.363942,MAPV-Maple Bluff Village,Maple Bluff,Edge
2943,2023-03-21,Tuesday,07:15,12,2,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  N Thornton Ave,43.092676,-89.366965,MADC-Madison City,Madison,Outside
2944,2023-03-21,Tuesday,12:34,12,4,Law Enforcement,unknown,unknown,Roxbury Rd at Cambridge Rd,43.105264,-89.366529,MAPV-Maple Bluff Village,Maple Bluff,Interior
2945,2023-03-21,Tuesday,16:20,12,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd  at  Farwell Dr,43.110962,-89.369111,MAPV-Maple Bluff Village,Maple Bluff,Interior
2946,2023-03-21,Tuesday,16:29,12,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Fisk Pl at Farwell Dr,43.113738,-89.372126,MAPV-Maple Bluff Village,Maple Bluff,Interior
2947,2023-03-21,Tuesday,17:55,12,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Lakewood Blvd at Michigan Ct,43.104391,-89.363959,MAPV-Maple Bluff Village,Madison,Outside
2948,2023-03-22,Wednesday,07:18,12,2,Law Enforcement,C-Charlie-Law,Check Property,Oxford Pl at Roth St,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Interior
2949,2023-03-22,Wednesday,11:14,12,3,Law Enforcement,D-Delta-Law,Alarm,Butternut Rd at McBride Rd,43.114467,-89.378075,MAPV-Maple Bluff Village,Maple Bluff,Interior
2950,2023-03-22,Wednesday,11:26,12,3,Law Enforcement,unknown,unknown,Butternut Rd at McBride Rd,43.114467,-89.378075,MAPV-Maple Bluff Village,Maple Bluff,Interior
2951,2023-03-22,Wednesday,11:29,12,3,Law Enforcement,unknown,unknown,Butternut Rd at McBride Rd,43.114467,-89.378075,MAPV-Maple Bluff Village,Maple Bluff,Interior
2952,2023-03-22,Wednesday,16:04,12,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Commercial Ave  at  Ruskin St,43.106825,-89.361134,MADC-Madison City,Madison,Outside
2953,2023-03-22,Wednesday,17:09,12,5,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
2954,2023-03-23,Thursday,17:08,12,5,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,N Sixth St  at  Upham St,43.101109,-89.354903,MADC-Madison City,Madison,Outside
2955,2023-03-23,Thursday,20:43,12,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Commercial Ave,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
2956,2023-03-23,Thursday,20:55,12,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Oxford Pl,43.109505,-89.363857,MAPV-Maple Bluff Village,Maple Bluff,Edge
2957,2023-03-24,Friday,06:46,12,2,Law Enforcement,C-Charlie-Law,Check Property,Fisk Pl at Kensington Dr,43.112159,-89.368406,MAPV-Maple Bluff Village,Maple Bluff,Interior
2958,2023-03-24,Friday,12:28,12,4,Law Enforcement,O-Omega-Law,Information (Law),Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
2959,2023-03-24,Friday,13:50,12,4,Law Enforcement,C-Charlie-Law,Accident-Hit/Run,Commercial Ave at Roxbury Rd,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
2960,2023-03-24,Friday,17:15,12,5,Law Enforcement,B-Bravo-Law,911 Unintentional/Callercontct,N Sherman Ave  at  Roxbury Rd,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
2961,2023-03-24,Friday,18:37,12,5,Law Enforcement,O-Omega-Law,Phone Message (Law),N Sherman Ave at Kensington Dr,43.107673,-89.365189,MAPV-Maple Bluff Village,Maple Bluff,Edge
2962,2023-03-24,Friday,19:50,12,5,Law Enforcement,B-Bravo-Law,Traffic Stop,Warner Dr  at  Burrows Rd,43.102796,-89.3653,MAPV-Maple Bluff Village,Madison,Outside
2963,2023-03-24,Friday,19:57,12,6,Law Enforcement,B-Bravo-Law,Traffic Stop,Sherman Ave  at  Fuller Dr,43.098248,-89.368252,MAPV-Maple Bluff Village,Maple Bluff,Edge
2964,2023-03-24,Friday,20:05,12,6,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Commercial Ave,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
2965,2023-03-25,Saturday,03:46,12,1,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,I90 WB STH 30 WB Off at I90,43.093146,-89.276619,MADC-Madison City,Madison,Outside
2966,2023-03-25,Saturday,04:21,12,2,Law Enforcement,D-Delta-Law,Aoa-Assist Other Agency,Mary Ida Dr at Pederson Dr,43.192014,-89.295048,BURT-Burke Town,De Forest,Outside
2967,2023-03-25,Saturday,19:49,12,5,Law Enforcement,B-Bravo-Law,Traffic Stop,N Sherman Ave  at  Commercial Ave,43.106801,-89.363898,MAPV-Maple Bluff Village,Madison,Outside
2968,2023-03-25,Saturday,22:20,12,6,Law Enforcement,B-Bravo-Law,911 Unintentional/Callercontct,Kensington Dr at Lakewood Blvd,43.104943,-89.366112,MAPV-Maple Bluff Village,Maple Bluff,Interior
